"_","Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","Url__c"
"[ChallengeUser__c]","a00gK00000pHJ9sQAG","005gK00003RWpotQAD","false","wynaut","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/360/"
"[ChallengeUser__c]","a00gK00000pHJ9tQAG","005gK00003RWpotQAD","false","snorunt","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/361/"
"[ChallengeUser__c]","a00gK00000pHJ9uQAG","005gK00003RWpotQAD","false","glalie","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/362/"
"[ChallengeUser__c]","a00gK00000pHJ9vQAG","005gK00003RWpotQAD","false","spheal","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/363/"
"[ChallengeUser__c]","a00gK00000pHJ9wQAG","005gK00003RWpotQAD","false","sealeo","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/364/"
"[ChallengeUser__c]","a00gK00000pHJ9xQAG","005gK00003RWpotQAD","false","walrein","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/365/"
"[ChallengeUser__c]","a00gK00000pHJ9yQAG","005gK00003RWpotQAD","false","clamperl","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/366/"
"[ChallengeUser__c]","a00gK00000pHJ9zQAG","005gK00003RWpotQAD","false","huntail","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/367/"
"[ChallengeUser__c]","a00gK00000pHJA0QAO","005gK00003RWpotQAD","false","gorebyss","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/368/"
"[ChallengeUser__c]","a00gK00000pHJA1QAO","005gK00003RWpotQAD","false","relicanth","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/369/"
"[ChallengeUser__c]","a00gK00000pHJA2QAO","005gK00003RWpotQAD","false","luvdisc","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/370/"
"[ChallengeUser__c]","a00gK00000pHJA3QAO","005gK00003RWpotQAD","false","bagon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/371/"
"[ChallengeUser__c]","a00gK00000pHJA4QAO","005gK00003RWpotQAD","false","shelgon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/372/"
"[ChallengeUser__c]","a00gK00000pHJA5QAO","005gK00003RWpotQAD","false","salamence","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/373/"
"[ChallengeUser__c]","a00gK00000pHJA6QAO","005gK00003RWpotQAD","false","beldum","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/374/"
"[ChallengeUser__c]","a00gK00000pHJA7QAO","005gK00003RWpotQAD","false","metang","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/375/"
"[ChallengeUser__c]","a00gK00000pHJA8QAO","005gK00003RWpotQAD","false","metagross","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/376/"
"[ChallengeUser__c]","a00gK00000pHJA9QAO","005gK00003RWpotQAD","false","regirock","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/377/"
"[ChallengeUser__c]","a00gK00000pHJAAQA4","005gK00003RWpotQAD","false","regice","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/378/"
"[ChallengeUser__c]","a00gK00000pHJABQA4","005gK00003RWpotQAD","false","registeel","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/379/"
"[ChallengeUser__c]","a00gK00000pHJACQA4","005gK00003RWpotQAD","false","latias","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/380/"
"[ChallengeUser__c]","a00gK00000pHJADQA4","005gK00003RWpotQAD","false","latios","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/381/"
"[ChallengeUser__c]","a00gK00000pHJAEQA4","005gK00003RWpotQAD","false","kyogre","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/382/"
"[ChallengeUser__c]","a00gK00000pHJAFQA4","005gK00003RWpotQAD","false","groudon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/383/"
"[ChallengeUser__c]","a00gK00000pHJAGQA4","005gK00003RWpotQAD","false","rayquaza","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/384/"
"[ChallengeUser__c]","a00gK00000pHJAHQA4","005gK00003RWpotQAD","false","jirachi","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/385/"
"[ChallengeUser__c]","a00gK00000pHJAIQA4","005gK00003RWpotQAD","false","deoxys-normal","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/386/"
"[ChallengeUser__c]","a00gK00000pHJAJQA4","005gK00003RWpotQAD","false","turtwig","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/387/"
"[ChallengeUser__c]","a00gK00000pHJAKQA4","005gK00003RWpotQAD","false","grotle","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/388/"
"[ChallengeUser__c]","a00gK00000pHJALQA4","005gK00003RWpotQAD","false","torterra","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/389/"
"[ChallengeUser__c]","a00gK00000pHJAMQA4","005gK00003RWpotQAD","false","chimchar","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/390/"
"[ChallengeUser__c]","a00gK00000pHJANQA4","005gK00003RWpotQAD","false","monferno","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/391/"
"[ChallengeUser__c]","a00gK00000pHJAOQA4","005gK00003RWpotQAD","false","infernape","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/392/"
"[ChallengeUser__c]","a00gK00000pHJAPQA4","005gK00003RWpotQAD","false","piplup","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/393/"
"[ChallengeUser__c]","a00gK00000pHJAQQA4","005gK00003RWpotQAD","false","prinplup","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/394/"
"[ChallengeUser__c]","a00gK00000pHJARQA4","005gK00003RWpotQAD","false","empoleon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/395/"
"[ChallengeUser__c]","a00gK00000pHJASQA4","005gK00003RWpotQAD","false","starly","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/396/"
"[ChallengeUser__c]","a00gK00000pHJATQA4","005gK00003RWpotQAD","false","staravia","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/397/"
"[ChallengeUser__c]","a00gK00000pHJAUQA4","005gK00003RWpotQAD","false","staraptor","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/398/"
"[ChallengeUser__c]","a00gK00000pHJAVQA4","005gK00003RWpotQAD","false","bidoof","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/399/"
"[ChallengeUser__c]","a00gK00000pHJAWQA4","005gK00003RWpotQAD","false","bibarel","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/400/"
"[ChallengeUser__c]","a00gK00000pHJAXQA4","005gK00003RWpotQAD","false","kricketot","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/401/"
"[ChallengeUser__c]","a00gK00000pHJAYQA4","005gK00003RWpotQAD","false","kricketune","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/402/"
"[ChallengeUser__c]","a00gK00000pHJAZQA4","005gK00003RWpotQAD","false","shinx","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/403/"
"[ChallengeUser__c]","a00gK00000pHJAaQAO","005gK00003RWpotQAD","false","luxio","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/404/"
"[ChallengeUser__c]","a00gK00000pHJAbQAO","005gK00003RWpotQAD","false","luxray","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/405/"
"[ChallengeUser__c]","a00gK00000pHJAcQAO","005gK00003RWpotQAD","false","budew","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/406/"
"[ChallengeUser__c]","a00gK00000pHJAdQAO","005gK00003RWpotQAD","false","roserade","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/407/"
"[ChallengeUser__c]","a00gK00000pHJAeQAO","005gK00003RWpotQAD","false","cranidos","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/408/"
"[ChallengeUser__c]","a00gK00000pHJAfQAO","005gK00003RWpotQAD","false","rampardos","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/409/"
"[ChallengeUser__c]","a00gK00000pHJAgQAO","005gK00003RWpotQAD","false","shieldon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/410/"
"[ChallengeUser__c]","a00gK00000pHJAhQAO","005gK00003RWpotQAD","false","bastiodon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/411/"
"[ChallengeUser__c]","a00gK00000pHJAiQAO","005gK00003RWpotQAD","false","burmy","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/412/"
"[ChallengeUser__c]","a00gK00000pHJAjQAO","005gK00003RWpotQAD","false","wormadam-plant","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/413/"
"[ChallengeUser__c]","a00gK00000pHJAkQAO","005gK00003RWpotQAD","false","mothim","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/414/"
"[ChallengeUser__c]","a00gK00000pHJAlQAO","005gK00003RWpotQAD","false","combee","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/415/"
"[ChallengeUser__c]","a00gK00000pHJAmQAO","005gK00003RWpotQAD","false","vespiquen","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/416/"
"[ChallengeUser__c]","a00gK00000pHJAnQAO","005gK00003RWpotQAD","false","pachirisu","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/417/"
"[ChallengeUser__c]","a00gK00000pHJAoQAO","005gK00003RWpotQAD","false","buizel","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/418/"
"[ChallengeUser__c]","a00gK00000pHJApQAO","005gK00003RWpotQAD","false","floatzel","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/419/"
"[ChallengeUser__c]","a00gK00000pHJAqQAO","005gK00003RWpotQAD","false","cherubi","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/420/"
"[ChallengeUser__c]","a00gK00000pHJArQAO","005gK00003RWpotQAD","false","cherrim","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/421/"
"[ChallengeUser__c]","a00gK00000pHJAsQAO","005gK00003RWpotQAD","false","shellos","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/422/"
"[ChallengeUser__c]","a00gK00000pHJAtQAO","005gK00003RWpotQAD","false","gastrodon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/423/"
"[ChallengeUser__c]","a00gK00000pHJAuQAO","005gK00003RWpotQAD","false","ambipom","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/424/"
"[ChallengeUser__c]","a00gK00000pHJAvQAO","005gK00003RWpotQAD","false","drifloon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/425/"
"[ChallengeUser__c]","a00gK00000pHJAwQAO","005gK00003RWpotQAD","false","drifblim","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/426/"
"[ChallengeUser__c]","a00gK00000pHJAxQAO","005gK00003RWpotQAD","false","buneary","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/427/"
"[ChallengeUser__c]","a00gK00000pHJAyQAO","005gK00003RWpotQAD","false","lopunny","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/428/"
"[ChallengeUser__c]","a00gK00000pHJAzQAO","005gK00003RWpotQAD","false","mismagius","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/429/"
"[ChallengeUser__c]","a00gK00000pHJB0QAO","005gK00003RWpotQAD","false","honchkrow","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/430/"
"[ChallengeUser__c]","a00gK00000pHJB1QAO","005gK00003RWpotQAD","false","glameow","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/431/"
"[ChallengeUser__c]","a00gK00000pHJB2QAO","005gK00003RWpotQAD","false","purugly","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/432/"
"[ChallengeUser__c]","a00gK00000pHJB3QAO","005gK00003RWpotQAD","false","chingling","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/433/"
"[ChallengeUser__c]","a00gK00000pHJB4QAO","005gK00003RWpotQAD","false","stunky","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/434/"
"[ChallengeUser__c]","a00gK00000pHJB5QAO","005gK00003RWpotQAD","false","skuntank","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/435/"
"[ChallengeUser__c]","a00gK00000pHJB6QAO","005gK00003RWpotQAD","false","bronzor","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/436/"
"[ChallengeUser__c]","a00gK00000pHJB7QAO","005gK00003RWpotQAD","false","bronzong","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/437/"
"[ChallengeUser__c]","a00gK00000pHJB8QAO","005gK00003RWpotQAD","false","bonsly","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/438/"
"[ChallengeUser__c]","a00gK00000pHJB9QAO","005gK00003RWpotQAD","false","mime-jr","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/439/"
"[ChallengeUser__c]","a00gK00000pHJBAQA4","005gK00003RWpotQAD","false","happiny","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/440/"
"[ChallengeUser__c]","a00gK00000pHJBBQA4","005gK00003RWpotQAD","false","chatot","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/441/"
"[ChallengeUser__c]","a00gK00000pHJBCQA4","005gK00003RWpotQAD","false","spiritomb","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/442/"
"[ChallengeUser__c]","a00gK00000pHJBDQA4","005gK00003RWpotQAD","false","gible","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/443/"
"[ChallengeUser__c]","a00gK00000pHJBEQA4","005gK00003RWpotQAD","false","gabite","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/444/"
"[ChallengeUser__c]","a00gK00000pHJBFQA4","005gK00003RWpotQAD","false","garchomp","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/445/"
"[ChallengeUser__c]","a00gK00000pHJBGQA4","005gK00003RWpotQAD","false","munchlax","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/446/"
"[ChallengeUser__c]","a00gK00000pHJBHQA4","005gK00003RWpotQAD","false","riolu","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/447/"
"[ChallengeUser__c]","a00gK00000pHJBIQA4","005gK00003RWpotQAD","false","lucario","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/448/"
"[ChallengeUser__c]","a00gK00000pHJBJQA4","005gK00003RWpotQAD","false","hippopotas","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/449/"
"[ChallengeUser__c]","a00gK00000pHJBKQA4","005gK00003RWpotQAD","false","hippowdon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/450/"
"[ChallengeUser__c]","a00gK00000pHJBLQA4","005gK00003RWpotQAD","false","skorupi","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/451/"
"[ChallengeUser__c]","a00gK00000pHJBMQA4","005gK00003RWpotQAD","false","drapion","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/452/"
"[ChallengeUser__c]","a00gK00000pHJBNQA4","005gK00003RWpotQAD","false","croagunk","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/453/"
"[ChallengeUser__c]","a00gK00000pHJBOQA4","005gK00003RWpotQAD","false","toxicroak","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/454/"
"[ChallengeUser__c]","a00gK00000pHJBPQA4","005gK00003RWpotQAD","false","carnivine","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/455/"
"[ChallengeUser__c]","a00gK00000pHJBQQA4","005gK00003RWpotQAD","false","finneon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/456/"
"[ChallengeUser__c]","a00gK00000pHJBRQA4","005gK00003RWpotQAD","false","lumineon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/457/"
"[ChallengeUser__c]","a00gK00000pHJBSQA4","005gK00003RWpotQAD","false","mantyke","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/458/"
"[ChallengeUser__c]","a00gK00000pHJBTQA4","005gK00003RWpotQAD","false","snover","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/459/"
"[ChallengeUser__c]","a00gK00000pHJBUQA4","005gK00003RWpotQAD","false","abomasnow","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/460/"
"[ChallengeUser__c]","a00gK00000pHJBVQA4","005gK00003RWpotQAD","false","weavile","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/461/"
"[ChallengeUser__c]","a00gK00000pHJBWQA4","005gK00003RWpotQAD","false","magnezone","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/462/"
"[ChallengeUser__c]","a00gK00000pHJBXQA4","005gK00003RWpotQAD","false","lickilicky","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/463/"
"[ChallengeUser__c]","a00gK00000pHJBYQA4","005gK00003RWpotQAD","false","rhyperior","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/464/"
"[ChallengeUser__c]","a00gK00000pHJBZQA4","005gK00003RWpotQAD","false","tangrowth","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/465/"
